x	y	z
1.24739	-1.49826	-0.446343
-0.0101088	0.334491	-1.9718
-5.37011	-2.79399	-12.6236
-1.24375	2.55455	5.28464
0	-0	-0
-0	0	-0
3.06008	2.57515	0.0670583
5.32311	4.88334	3.43766
0	-0	-0
7.08002	-6.32056	-3.15022
0	0	0
0.888229	1.31085	-5.78729
-1.95344	0.923362	7.70269
2.29702	2.82134	-1.66245
1.7839	2.68891	2.36378
-3.98008	0.311744	0.248493
-1.41105	-15.8926	1.19743
7.12168	-3.56208	-0.770195
0	0	-0
-2.32522	2.1519	2.44186
0.731286	-0.268782	1.842
-0.434019	0.341748	1.9222
-2.11266	12.2788	6.38489
1.085	-1.30849	-1.05386
-11.8855	-4.51354	20.3559
0.265812	0.0189169	1.98217
5.27961	-4.16253	-4.33579
-0.101528	0.212586	3.99306
-2.68451	-2.12684	-4.92645
0	0	0
5.93469	4.28918	6.81046
-1.7884	4.15111	-15.3483
0	0	0
1.23703	4.68495	15.2486
0	0	0
-4.38889	-3.26549	-5.83731
0.247147	7.26616	-6.86599
5.33289	-2.20392	-1.64409
-0	0	0
-2.72362	-1.42679	-33.8607
-0	0	-0
-2.1539	-1.90694	-2.77926
-6.85313	-3.22796	-6.52801
1.31779	2.34641	2.95936
-5.89374	-11.2758	-9.70153
-3.65361	-4.02704	2.53656
-4.26129	10.7776	-3.1121
0	-0	-0
3.95124	2.65269	-3.65389
1.19712	0.0844551	3.81573
-0.819608	-16.0012	8.20304
-2.96131	-2.59852	0.691632
-0.401008	-0.116953	9.99127
-0.0573736	-0.0788415	1.99762
-0	0	0
0.091777	-1.99727	0.049965
-0	-0	0
-0.876798	-0.551452	-5.90992
2.56101	13.3531	-14.6675
-3.97726	6.83119	1.23139
0	0	-0
2.04092	2.59093	2.26312
-3.07528	-2.4169	-0.837414
-6.42941	-6.71091	-3.6914
9.9881	-10.3697	-13.8819
-0.0214329	1.17837	1.61585
-3.77148	-1.24243	-0.481961
-2.39862	0.109994	-13.7926
-1.72344	-1.53014	7.66084
-11.5438	7.84128	-1.11983
5.31186	-5.97397	0.309578
-6.37674	4.25926	-2.27944
-10.2816	-3.68105	-21.3715
-12.3983	1.27029	15.6419
-0.0421312	1.93391	-0.508147
-0.0420882	0.0865831	5.99923
-0	-0	0
-1.6247	1.37084	11.8102
5.27063	4.35187	-4.15713
-8.52297	6.19937	-9.21557
-9.12602	-5.79743	25.8284
-1.90288	9.51634	21.9504
-8.44422	-7.84916	3.32954
-0.988267	-7.8822	0.945667
-1.50511	-3.50062	4.63469
3.59044	-8.69968	10.3646
1.71481	1.5738	-5.53015
0.855778	1.13325	1.40833
4.25889	2.04389	-8.81387
-1.85559	-3.47967	-0.669842
-3.02339	-10.371	5.22506
-0.716525	-7.93748	-0.694939
0.499612	-1.30693	-1.4291
-0	0	0
-12.4943	-5.82299	-2.44652
1.38455	1.5172	5.63747
-0.9383	0.0635501	3.88787
0.378929	-1.56388	-1.18772
-2.19116	-0.324457	-3.33069
-0	-0	0
5.64628	-1.68981	1.12429
-0.275322	6.62336	4.47832
0.809212	2.70991	2.8287
-1.79435	3.50477	-0.70489
4.39459	-5.99311	-18.568
21.8377	2.31958	-20.4385
1.03912	-0.499127	1.63435
-3.54536	-0.0893565	-9.35
1.35288	-6.94249	-3.73785
-4.2503	2.88823	-8.57864
0.729821	1.57444	-11.8739
-3.83997	-0.98204	0.538752
0.0786398	1.30449	1.51398
-0.589013	-3.42496	-9.37671
0.751475	2.13455	3.29833
0.860269	9.61788	-2.59929
5.71478	4.09459	3.8178
-25.7719	10.2556	-3.82535
2.56042	2.81487	-11.3807
-6.65886	-5.68643	10.9236
4.35841	-7.97654	-4.16882
-9.4894	-2.18371	-2.27656
-0.98135	3.16155	5.00415
6.71228	5.62176	-4.83125
1.78154	11.8252	0.995956
-0.173558	0.271061	3.98703
2.62703	-1.64167	-5.13845
22.5745	-15.9533	-4.45932
-0.230267	0.42372	-1.94099
-0.752449	-3.17687	-5.03402
-3.00394	3.02516	-11.2172
-4.54858	3.13255	-2.34469
0	-0	-0
3.75371	-2.02804	6.76733
5.51114	1.17428	-10.5947
1.28368	1.05375	-17.9232
-0.944396	0.792439	11.9365
5.46359	2.5076	-7.99132
-1.838	1.32649	-5.55538
-1.15057	2.30071	5.4206
1.54097	-0.327954	-1.23201
-1.07845	0.598796	1.57429
-0.725613	1.5548	1.02765
-1.66374	0.955738	-0.564383
-7.12034	2.78045	2.36004
10.3928	-1.56672	-5.79096
4.61275	1.39929	8.76154
0.0985099	0.242667	1.98278
-0.927036	-2.27258	-19.8488
-0.343807	-0.536339	3.94894
-0.504824	-3.46504	1.93356
-9.32289	3.05107	-6.91192
2.8503	-0.198158	-13.7053
0	-0	0
-0	-0	-0
-3.17054	1.70059	-4.80163
0.448108	-4.78033	3.59829
0.533868	-2.54128	-3.04251
0.0178155	-0.0165937	-3.99993
1.53561	0.550192	1.15723
-2.95094	4.38324	6.00659
0.230823	3.12669	-13.6444
2.52356	-1.81637	-5.13152
-8.02552	8.91831	-0.23408
5.4778	-0.9235	5.75681
-6.73172	-2.29208	-3.66474
-0.284625	0.927172	-1.7491
-0.767763	0.533905	-1.7679
0.272427	-0.767935	-1.82649
-1.06503	-1.15342	-1.23909
-13.8361	7.7342	8.52909
-2.57615	1.33369	-2.75404
5.24042	3.09276	5.19354
0.675684	3.69717	-1.36908
1.80405	-4.87163	-10.8172
0	-0	0
-2.11116	11.7836	-0.830505
-0	-0	-0
0.636854	-5.24936	-2.83525
0.485777	0.0217097	-3.97033
-11.8101	19.5029	7.49372
-3.93151	0.52066	-4.50246
1.41553	2.38785	-2.88001
0	-0	-0
-1.7708	2.19167	2.83917
6.49153	-2.58475	-14.3937
-0.756011	0.879398	1.62945
3.26397	-7.03481	-11.6558
-0.886859	1.20194	-1.32997
-13.9209	3.32152	-10.9168
0.73327	-0.797354	-1.68123
11.0845	4.45407	-1.13815
3.36272	-5.72134	-7.48053
0.638143	1.83683	-3.49554
8.59789	4.65265	-2.10454
-8.30461	2.70816	-13.4052
-0	0	-0
-3.86532	6.04132	-3.54426
1.38156	2.10634	5.4456
17.3802	3.71606	-2.84965
-3.04405	-4.64497	-5.7583
-8.27355	-11.2932	-0.108454
7.2697	-0.371921	-3.3186
2.94842	-10.6695	-4.63352
-3.57509	-13.5349	-0.157302
1.43453	-0.312494	-1.35812
1.91007	9.88855	6.52443
-6.78996	4.21786	-6.00883
-0.995227	1.48463	-7.79778
-8.71976	-8.98583	6.26263
0	-0	-0
-0.780946	3.63463	1.47634
-1.01593	-5.32685	-2.56759
-6.45413	-4.72694	0.016965
-1.72088	-1.01111	-0.127385
5.2916	-6.11236	-5.88541
-2.88885	5.39713	7.90731
-0.52119	-1.461	11.8993
-3.51143	1.67262	0.933936
0.19719	-0.0546775	-1.9895
1.13238	-5.32585	2.52053
1.82421	7.09868	-3.2064
0.950294	4.62207	-8.81666
7.91263	2.95723	-5.35211
-0.120485	1.84192	-7.78414
0.719388	-0.900491	-1.6345
1.17075	-1.12466	1.1681
2.70654	-5.29229	0.81628
1.11013	-3.04356	2.34613
-0.923804	1.76515	0.175625
-0.0996659	0.265218	-1.97983
-1.23379	2.58492	-2.79212
-0.0410123	-4.09492	4.3852
2.89563	-5.24106	-0.382824
-1.18072	-3.47909	4.74361
-0	-0	-0
3.11696	-1.2385	-2.1796
0.279684	-0.0242343	-1.9802
0.309772	13.7336	-2.70029
3.74623	4.00732	-2.43046
-2.41535	-0.714488	7.59313
-0	0	-0
-1.73158	-7.2228	-16.3961
-0.512136	-0.358698	3.95083
0	0	0
0.617304	5.29259	5.96719
-0	0	0
-4.16166	2.64146	-3.42101
3.9041	8.98945	1.98691
-0.489974	1.92718	-0.214209
1.70333	-0.980721	0.369928
0.555157	-1.59989	-1.06403
5.3454	1.49322	-2.2797
0.979028	2.4201	7.56205
7.69329	1.87793	-1.13433
-0	-0	0
3.55061	1.27677	1.32779
0.0130536	0.155736	-1.99388
-1.68564	-0.823485	-0.693184
-9.22296	24.5723	-24.6401
-2.72904	-1.84315	17.6962
0.436093	1.86364	-0.580231
-0.354569	1.67141	1.03955
-1.45556	1.16022	0.731611
12.006	-5.96241	19.9074
0	-0	-0
-1.43857	0.0139584	3.73234
1.07388	-0.834566	-9.90708
2.36999	11.8507	15.9356
2.37763	1.86213	-5.18453
-0.38084	0.00924307	1.96338
-11.2664	6.72507	9.15656
-0.751354	0.411207	-3.90722
5.24655	-10.6917	1.47013
-0.897972	-0.351585	-1.75215
0.886451	-1.72314	-0.494981
-0.756642	-9.16508	3.92795
4.80456	-3.59219	0.111248
0.573271	1.10596	1.56467
4.90497	-3.92727	-7.77932
-5.19141	2.8245	-1.03513
-5.27907	-1.23439	-2.57055
-2.20441	3.20545	0.930424
4.22377	-1.28744	-6.671
-7.53522	-6.18516	-2.22807
1.4889	5.80111	-0.360985
-4.67811	-0.501967	-3.72334
0.819576	-5.97271	5.2588
2.82163	-1.18682	9.51997
2.62772	-1.60768	5.14883
-10.8991	-3.7317	-3.35929
5.96277	10.0907	-2.57338
4.84626	6.00184	-2.11937
2.74755	5.66133	4.93966
1.4515	-7.81769	-8.98759
1.97878	-0.0449	-3.47598
6.99739	-4.69454	-15.9059
0.527162	1.86022	-7.76284
-0.711154	-0.232423	-1.85479
0.296068	0.388134	1.93951
2.95766	3.51713	21.5147
-1.72415	0.553159	0.849303
1.49279	-3.59332	0.927165
-3.62289	-1.37463	0.992508
-1.41297	0.500388	3.70852
-2.00664	-0.285315	-3.44848
-1.01612	-1.48545	-0.872327
1.35069	-0.364003	-3.74742
-1.7816	-0.00764094	-11.867
-0.246639	6.00588	7.99178
1.49862	-3.89119	4.31426
-0.965588	1.16921	-5.80522
11.7398	3.68466	6.67829
4.52568	-15.3285	-0.745387
0.504632	0.311642	3.95578
-1.83391	0.713552	-0.357251
-0.882235	7.61886	-6.41674
-9.12597	-2.55208	-19.8546
0.207028	1.90148	7.76798
1.29757	-0.859324	1.25613
-1.2675	-7.04934	-9.6281
-4.83375	8.07866	3.37197
-2.01961	-2.43209	-2.45074
0.25623	-0.108656	-3.99031
2.47483	2.06366	-9.4666
-4.19501	-9.77042	-5.56245
5.43245	-1.4914	-5.68016
-3.42524	8.66158	7.56603
-0.796532	-0.411067	-1.78789
-4.27775	1.45614	6.60155
10.5213	1.20459	11.9938
0.302489	-0.563916	3.94848
0.214076	-3.93611	-0.679149
0.197642	-2.53851	-11.7268
-0	-0	-0
-7.43839	-6.5204	6.79373
0.00272071	-0.00352359	4
-0.990846	-0.931751	1.46631
8.12093	-5.82336	-0.372877
-3.34742	2.18583	-0.130172
0.61538	-0.542326	9.9663
-1.49659	0.974319	9.83925
-8.32062	1.05353	18.1565
-12.4601	4.17112	4.83189
6.39356	-3.91617	2.79034
-1.72812	7.96659	8.80608
0.456877	0.959657	-9.94336
5.57972	1.97145	-0.990002
-0.54856	0.265142	3.95333
-0	-0	0
-1.30224	0.275474	-3.77204
-3.51704	0.21622	1.89306
0	0	-0
-3.32514	-4.16287	-5.96774
1.14751	-0.864701	-5.82542
0.221142	2.89809	-5.24902
5.08576	-5.9186	-1.76217
0	-0	0
-0.0851529	1.1906	-1.60475
-0.319619	7.98756	-0.311069
-6.78498	15.9124	-4.97593
-5.02002	-2.41668	-2.22689
4.45434	-3.81618	1.26318
-1.05181	1.52498	0.753745
10.0391	-5.99821	-7.69666
-1.6396	-6.47267	4.40639
-15.7885	-7.31081	-4.61251
-3.12035	-12.5865	-5.27659
4.67683	-1.66485	6.2734
-3.34941	-2.03678	-4.54236
1.59096	1.16272	0.341972
3.84263	-7.56574	11.1352
0.457439	2.32154	-3.22509
0.2735	1.04247	-5.90241
4.395	-3.64628	1.84084
0.844519	2.38653	-5.43979
7.88248	0.117048	-1.36121
7.63131	-6.43606	0.583309
1.32929	1.45491	-0.340916
-0.559116	-0.708082	1.78494
-0.640633	0.295547	1.87143
-5.57654	4.23446	-3.86931
-3.94216	-0.411183	-0.538785
0.883099	1.77537	0.261131
-1.76016	-1.88882	9.66096
-11.1305	2.27094	-3.86704
1.70573	-0.63652	-9.83287
-3.48104	-1.92205	0.433715
-0	0	0
-1.06476	0.0119619	-3.85566
-0.570279	-4.25277	-9.03265
2.06375	-4.74616	-8.55657
1.16585	-3.6105	1.26692
-1.05257	3.97985	-4.36496
0.894439	-5.4815	2.27004
-6.4802	12.6484	7.35024
5.93314	1.18999	-10.3625
0.503508	1.72625	-0.875525
-0.396073	-0.863158	-1.76014
2.16127	-2.63235	-2.09752
-3.85843	2.9373	3.53338
-1.9636	-0.622926	-5.63527
-0.524551	5.3432	-2.67863
-8.26671	5.44311	12.5712
2.35151	-0.00150027	-3.2358
1.44603	0.849476	-3.63144
-3.9626	0.258209	0.480771
2.46934	-3.31592	6.84887
-0.327341	3.62753	11.4339
-7.91224	1.06375	-0.514658
-0.0146847	-1.5731	1.23497
-0.721735	0.295736	-1.84164
1.17609	-1.33427	-0.914634
-5.52916	-2.36015	5.27808
-20.6994	-0.966575	7.3891
-0	-0	-0
-1.26212	-3.09048	-7.27021
0.223213	-5.22406	2.94269
-0.901268	11.0859	-4.50447
-5.88877	-12.2551	11.7956
-1.68678	-0.424801	7.80861
10.6996	-1.23855	-5.29001
-3.17452	9.07814	-7.17703
7.08255	-11.8839	-2.14691
3.57316	-7.04493	-1.2655
-0.968255	0.24841	-1.73227
0.182269	10.2397	-6.25422
3.38541	-1.71663	-13.4756
-0.73538	0.298412	1.8358
-0	-0	0
0.975727	-1.74292	-0.100996
0.17541	-1.58323	1.20939
6.18529	3.23206	-7.16213
-2.44402	-1.74571	-5.19416
1.77183	-0.798312	-15.8815
-0.676842	-3.08426	5.10189
-0.392513	-1.36388	-7.8731
1.59295	-2.50294	2.68287
0.943416	-3.33701	4.89636
0.062951	0.165917	-1.99211
-1.17628	0.700693	3.75838
-0.631034	-3.23296	-2.26931
1.79885	-0.82222	-0.296795
3.69225	-4.72742	-0.13703
1.41852	-1.3931	0.216941
10.1015	-2.29746	9.41706
-0.364347	-1.27668	1.49577
-0	0	-0
-7.44575	-9.22991	1.83566
6.41702	3.40592	-6.87179
-1.89009	-0.259373	0.600252
0.629164	-6.18771	-7.83048
-0.604878	0.0118098	-9.98168
-7.88935	0.550906	1.20611
3.37212	4.54569	1.99135
2.30512	-3.26822	-0.0719387
-4.19003	-3.34523	-2.69315
-4.35844	3.97289	1.10463
-1.41187	-1.37729	-0.331199
1.07335	1.49644	-13.8783
-3.10928	-6.50365	6.93072
10.0094	3.10954	5.84312
2.35615	13.224	3.94635
-4.32683	-6.31725	-2.31751
0.406588	-0.494306	-3.94846
-1.78729	-1.45302	-7.66122
9.74957	-1.61256	-6.80776
6.52338	-0.670117	4.58218
0.964019	0.761678	-1.57814
-5.19937	0.803189	6.02673
-2.1365	-5.58099	0.536583
-0	0	-0
0.0117257	-1.67207	-5.76229
7.29301	-6.64376	1.63477
-3.33482	0.0087164	-11.5273
-1.59126	3.61472	-17.5614
0.512624	-0.0531825	-5.97782
1.51087	-2.07658	9.66463
1.19513	-2.1403	3.16082
-1.54965	1.2169	0.343124
5.5741	-0.55431	2.14992
3.83104	-1.66724	-6.82228
0.466562	-0.454603	1.89094
-8.84372	5.94934	-5.51308
9.09782	-4.24325	-17.2981
-4.31389	-3.49205	-2.27947
5.1063	-1.39389	8.48426
-2.42906	2.37327	-11.5094
-9.50585	-7.25809	0.979274
-10.8665	-11.0381	4.01003
0.296839	-1.01566	-3.8575
-1.74634	-2.98114	2.01571
0.214059	-0.430733	-5.98069
1.09805	8.96645	-4.28917
-8.79874	-15.3144	9.3836
-8.20193	-3.30839	-8.11067
2.89707	-1.25107	2.458
-5.99025	-1.65087	10.266
-1.27846	0.807953	3.70307
-8.00534	3.63977	4.76094
-2.07676	-1.13207	3.22575
4.98635	-0.120772	3.33492
-0.136647	2.05557	-7.7302
0.389519	0.0783818	11.9934
5.87162	-1.23232	0.0742927
3.79432	5.99439	3.69736
-5.6746	0.131744	10.5727
-5.64139	-1.99883	5.30843
-0.19938	0.169198	-9.99658
1.97932	-5.16048	-2.3349
3.05379	-3.31044	-6.61176
-10.9579	-3.64926	3.25675
-0.819147	-1.75383	-0.503059
1.65986	0.91401	-0.639892
-0.0182866	0.0688266	3.99937
0.727383	-2.08251	-5.57979
-5.98828	5.16895	-6.11739
0.506412	0.323379	-5.96984
0.641672	-5.32644	2.68649
-0.013884	0.498116	-1.93693
1.71403	-3.53942	-0.731187
-1.5721	2.61717	7.39452
-0	-0	-0
1.13094	0.860758	-9.89849
1.21557	-5.86402	-0.368367
0.00265799	-0.192817	1.99068
-0	0	0
-0	-0	0
1.23365	1.19247	-1.02768
2.22245	-17.8205	-12.7078
-0.589765	-3.53928	-4.80892
0.90822	0.50068	1.7101
1.0562	-0.589452	3.81274
0.451347	2.93473	7.42857
-0.169726	-0.0895483	9.99816
-1.98035	-0.274688	0.0523573
-4.91989	1.18396	3.22381
0	-0	0
1.76619	0.0605385	-7.80236
0.357025	-0.162909	1.96112
2.95227	-12.2233	-6.15433
-1.3627	-0.668058	5.80489
0	-0	0
-3.69363	1.13299	-11.361
-0	0	-0
-0.456687	0.870109	-1.74194
-3.81063	5.67241	4.15968
5.03388	4.75216	7.21644
4.78593	-0.420421	6.39673
1.69907	2.7016	5.0808
0.571112	-3.29595	2.19329
2.74889	-1.26335	2.61678
2.94137	3.21246	-4.12655
-4.97398	-1.44804	15.1381
-0.469705	0.940492	-1.70143
-0.285955	0.261561	-5.98747
-13.4495	-12.5676	-7.82079
1.67504	-1.0369	0.345064
4.23603	-3.24278	-8.45816
-5.28418	-3.1024	-16.9249
-7.06299	-15.4027	-6.07227
-2.48785	2.48934	-1.90099
0	0	0
0.92412	0.358533	3.87524
-4.60424	-6.3568	9.07701
0	0	-0
-4.84027	-0.977101	-17.3094
-0.670849	1.88118	-0.105414
-0.999494	-1.50773	-0.853092
3.88278	-11.0468	2.62543
0.525649	-0.12713	-1.92549
-0.00581133	2.61335	-3.02826
-1.46986	-3.66629	-0.630743
0.0301066	-0.0504966	-3.99957
-1.81122	3.54457	0.39435
4.96389	12.0135	9.32924
0.670641	7.21544	-14.2649
11.7886	-14.0266	15.501
-1.53982	-0.447011	1.19546
2.20999	-9.78099	-9.76976
0.436968	5.07886	10.8634
-1.67097	2.9745	-2.08812
-1.59085	-2.06545	5.40399
2.32923	-8.94822	7.64879
3.88334	2.1728	4.02475
-0.949935	0.0734083	9.95451
-11.5262	-12.0436	6.78961
-1.36069	-0.125204	15.9415
-3.19037	3.72106	-3.46052
-1.13502	-1.11809	1.20896
0.94212	1.6306	0.673459
0.480004	1.77058	0.796646
1.80129	1.85773	3.05028
5.6588	-0.95806	5.57316
-0	-0	-0
-1.27503	0.669223	5.82464
-13.0725	20.1991	9.85429
-3.27663	-1.66689	-7.10529
-6.10698	-7.2672	3.14526
-1.92135	0.365313	-0.418304
2.55362	-7.50879	11.5368
-3.75519	0.796709	-1.12418
1.80545	-0.391238	-0.766337
-2.4994	-1.04548	9.626
0.19177	1.02763	1.70505
-1.05971	-0.432373	-1.64014
1.28738	-1.63777	3.41473
0.865021	-11.9371	7.26337
-0.199925	-0.628221	-1.88822
14.8621	5.33277	-2.58444
1.92869	2.50457	5.09973
3.9503	-10.4889	11.4183
-5.59066	8.2826	0.378179
-0.11507	-0.517273	11.9883
-0.761164	1.65944	-5.71549
1.6684	-0.443513	-1.00982
4.2745	14.5203	9.74118
1.54691	-0.950801	-0.838473
-0	0	-0
-16.7224	8.82414	-17.8465
-1.0757	2.37219	-3.03572
-0.0877209	-0.714374	13.9815
1.46183	0.92616	1.00264
-11.7402	0.814615	-2.346
8.32893	2.19383	5.08095
-11.5722	-1.58179	-10.9354
-1.09439	-6.60245	-4.38292
1.70634	-0.392823	0.966494
-3.31325	1.92122	1.1538
0	0	-0
9.36609	-12.722	-2.53528
-12.0033	-0.749441	-15.98
0.134562	-0.463765	-1.94083
-2.39227	0.557609	5.47413
1.62205	1.07192	-3.4957
-1.23891	0.0939979	1.56725
11.1976	-4.1718	-1.09954
-1.89883	5.94286	-7.81517
0	0	0
-3.55721	2.31383	-4.24176
-2.2122	2.67563	1.98675
0.939855	-5.35286	2.54236
0.858254	-0.264048	-1.78709
9.27561	5.7241	5.01974
5.99556	1.1179	5.17722
-4.22171	7.01053	-8.77666
0.916657	-1.56039	0.85142
-0	-0	0
3.95568	-6.43122	-6.55683
4.53336	-3.59237	1.59483
-1.40798	-1.40764	-0.190113
-0.0136265	-1.96903	-5.66769
8.64315	-8.10928	-1.88033
-7.82294	18.1779	-2.89224
-0.626535	-2.73241	-5.30485
-0.448227	3.88364	0.846424
-2.32606	2.12328	-5.10697
-1.30759	-1.41223	0.543889
-8.61997	-1.27583	4.90595
0.504572	0.0698252	-3.96743
2.95882	-0.622329	2.61879
13.4737	-16.5157	-5.44878
0	-0	-0
0	0	0
3.92207	-0.276424	0.73548
-0.302041	1.97228	-0.137451
0.0160036	0.0595305	-3.99952
-4.5421	-0.576491	-3.87776
0.61461	1.03773	3.81384
4.31992	-0.18262	-4.15992
0	0	-0
-3.44436	2.40957	6.80664
-0	-0	-0
0.293452	1.15371	-3.81875
-2.86845	-3.45265	-11.1288
-0.984416	-9.93815	-0.513996
1.75638	-3.01209	7.20017
0.117129	-0.0429863	-3.99805
-0	-0	0
4.80367	-9.27879	9.3182
3.53241	-1.64619	0.901165
1.53195	1.95669	3.1344
3.80807	3.82441	2.62154
0.390926	0.699722	-5.94622
12.4599	-17.6552	-4.12853
-8.35629	-0.614713	-5.45844
1.61894	0.788978	5.72333
0.83034	0.481688	-1.75457
0	-0	-0
-3.29486	3.09586	-8.91961
-1.86947	0.442773	-0.555906
2.30368	-7.33105	-2.22459
-7.38667	-3.24321	-11.442
-0.605227	-0.0526785	1.9055
3.78006	-0.865994	0.980408
0.355108	0.127644	5.98812
-4.02919	-0.178657	-6.90896
-2.72734	-5.23649	-1.06807
1.33836	-7.32293	-9.41188
-0.713185	1.06202	-3.78992
-0.121623	9.22342	-7.67553
0.627812	-2.02076	-11.812
4.24421	6.69445	-1.08214
4.03775	-4.08149	1.743
-0.535392	-1.01334	-1.63905
-2.21242	-3.33209	0.04857
3.3045	1.32669	-1.82214
1.50645	-1.58827	-13.8278
1.60062	-0.650825	5.74582
4.17474	-8.20703	7.69521
0.2479	-0.192964	1.97517
-0.198186	0.474407	-15.9917
0	-0	-0
-5.67211	10.356	2.14039
0.440219	-0.374713	-3.958
-0.962617	-3.26501	-11.5071
0.926716	9.19554	3.81879
0	-0	-0
3.65509	-0.141741	1.61872
1.95825	-0.211934	-0.3469
1.41737	-0.379533	-3.72116
-0.945023	-0.953227	-5.84793
1.1138	-1.46524	3.55141
1.37382	2.47469	-9.59107
-0.791847	-0.425593	-1.78657
-8.23863	-0.476926	5.64779
1.22475	-9.34449	-3.34372
-8.69337	10.8285	-1.78014
-0	-0	0
10.9824	3.13311	-3.68372
0.752206	1.76164	-0.57516
-2.18456	-2.8805	-1.71184
-7.46135	2.81692	0.627136
1.51458	-1.26997	-0.305324
1.38205	1.2752	0.681027
1.39178	1.25814	9.82243
-0.520836	-2.38019	-9.69863
0.500992	-0.636003	-1.8288
0	0	-0
-1.75082	0.540776	-0.801369
8.80651	-1.55267	22.2718
-5.43126	-4.79415	3.39376
2.46233	-7.96003	-8.63567
1.45363	-3.71681	-0.268801
-0.53243	-5.43384	2.48796
5.07528	-4.8744	3.8055
-1.3184	-1.20216	0.903689
-6.10281	-1.37223	-12.5249
-1.00373	-0.545086	9.93456
-1.29286	0.652157	-9.89461
-0.972919	0.547552	1.6594
-4.17558	6.96444	5.83618
0.39391	-0.823689	-1.77943
3.29539	-7.26118	-0.644699
-2.6309	-3.82486	-3.80116
0.793361	-0.0167951	-1.83584
-8.4358	1.27449	8.43878
-4.23526	-5.70227	-3.68059
-3.54447	-3.27892	-3.56166
-0.133467	4.41845	8.96992
0.561166	5.30975	-2.73708
-0.732629	-1.80659	0.446646
0	0	-0
5.00898	-2.38737	-8.31929
-0	-0	0
-0.270522	1.63347	-1.12187
3.22386	-1.31326	1.9703
11.5578	-7.86816	7.77881
8.24627	-10.5179	12.057
-0.228373	0.76069	-1.83554
1.0573	-3.76672	6.9781
-4.11565	-2.14197	-6.51716
0.829762	-1.59703	0.872352
-8.64092	-7.43348	25.5749
0	-0	0
-2.32955	3.17098	-4.52969
-0.468995	-2.82809	7.46873
0.0507161	-0.176964	-5.99718
0	-0	0
1.434	-3.48282	1.34671
0.0162619	-0.187455	-7.99779
0.997322	-0.060302	9.94996
0.354128	1.28598	-1.49025
4.54139	6.09082	11.7592
4.75238	-0.241451	15.276
1.08362	-2.7262	2.71912
-2.63385	11.6538	1.11899
5.52327	-2.13221	-5.38026
-1.19446	-1.60267	0.0686147
-3.80089	-1.31281	11.3062
-1.81908	3.01098	-13.5508
-4.9448	2.41584	-2.39013
2.25406	-3.162	-0.959668
0	0	-0
10.5837	-1.36952	16.9148
-2.70635	5.75895	12.4704
-5.28165	12.1879	-4.42255
-0	-0	0
-1.65959	-0.645728	-7.79928
0.497532	-1.45406	-1.27992
3.40116	-3.36459	-3.621
-5.88867	-0.959329	0.634996
-11.8387	-1.81298	0.74656
0.532946	-1.8067	-0.672161
10.0664	-2.17255	-14.763
-3.3393	-2.17779	0.326073
-5.17015	6.48048	11.2815
-1.25202	-0.822585	-3.70888
-0.169448	0.220016	-1.98063
0.704202	-0.125535	1.86771
-0.383641	-0.0699353	-3.98095
1.66007	-0.323853	-1.06737
0	-0	0
-1.31641	0.0944765	1.50271
0	-0	-0
0	-0	-0
5.0825	0.44336	-13.0373
-11.2603	-21.6715	8.91926
-0.362975	0.140503	-1.96176
-2.19156	13.2782	-3.85822
-0	-0	-0
-0	0	-0
14.1978	6.09708	12.6983
-1.54076	2.67815	-2.54038
-0.154206	-1.11124	3.83945
9.73413	-0.957917	2.08063
-3.6724	-0.276185	1.56115
-4.87072	4.19828	-4.75927
1.89993	2.33094	-7.4133
11.7198	1.76969	-7.45081
4.14811	-10.3413	8.47652
-0.977498	0.135602	-5.91829
-5.19208	-7.79516	-7.50186
-2.30319	0.507079	7.64449
7.7862	-2.44284	5.77993
0	-0	-0
-0.0720504	-2.01206	-7.74251
-4.68884	-3.99052	5.1079
-1.80712	1.84782	-3.05285
2.85268	2.71725	0.691915
-4.331	7.85368	4.42291
3.53375	0.123443	-1.87013
-0.244263	1.08247	-7.92266
-0	-0	0
0.01836	1.41361	-1.41469
-3.93296	-0.186916	0.704898
0.356908	-0.939431	-3.8717
1.1445	5.71856	10.4875
0.530056	1.19427	1.51419
-9.53427	-0.516073	-7.26852
1.38495	-0.984281	15.9095
-4.13506	-11.974	15.4766
-0	0	0
1.51272	1.29938	0.152615
-1.92347	-0.888568	3.39274
0.338181	0.0339103	-17.9968
2.50002	0.489683	5.43232
3.12128	4.49768	10.6784
-0.130464	0.427208	1.94948
9.22475	-3.00996	2.41745
2.95571	-0.308328	2.67745
5.3738	-4.61262	-9.68742
1.38584	9.47799	-2.87177
-0.126826	-0.0128514	-1.99593
-5.93571	0.424558	-0.766194
0.0753934	0.43983	-3.97503
1.56902	0.159108	-1.22999
-2.62206	2.40985	-4.82881
0.463854	1.9248	-13.8593
-0.420708	0.722313	7.95621
0.744346	-0.694129	3.86835
1.09024	-9.74689	1.95178
1.45616	-2.18794	-9.64845
1.43061	0.0355944	7.87096
1.13791	-5.0307	3.06548
-5.58542	1.72712	-1.34913
-0.391463	0.821674	-3.89507
-6.22127	-2.57305	-9.93354
-0.145374	1.57779	-1.22043
3.94649	-0.650559	-0.0446397
3.93672	-4.51076	0.394041
0.6133	-13.9468	-7.81734
2.17157	-3.18291	9.22786
